investor_name,investor_id_main,investor_id_other_1,investor_id_other_2,total_occurrences,url_main,investor_name_eng
石天资本,3536670,,,7,https://data.cyzone.cn/capital/3536670.html,
民铢投资,3016915,,,7,https://data.cyzone.cn/capital/3016915.html,
泽贤投资,1398037,,,7,https://data.cyzone.cn/capital/1398037.html,
民生信托,1399983,,,7,https://data.cyzone.cn/capital/1399983.html,
中缔投资,1394771,,,7,https://data.cyzone.cn/capital/1394771.html,
以诺资本,1407458,,,7,https://data.cyzone.cn/capital/1407458.html,
正元智慧,1175351,,,7,https://data.cyzone.cn/capital/1175351.html,
贵阳朗玛信息,1394509,,,7,https://data.cyzone.cn/capital/1394509.html,
正念资本,1395775,,,7,https://data.cyzone.cn/capital/1395775.html,
德鸿创展,3009643,,,7,https://data.cyzone.cn/capital/3009643.html,
贵阳创投,1394952,,,7,https://data.cyzone.cn/capital/1394952.html,
上海华滨投资有限公司,1394748,,,7,https://data.cyzone.cn/capital/1394748.html,
广州玄元投资,3011404,,,7,https://data.cyzone.cn/capital/3011404.html,
上海弘晖,1403867,,,7,https://data.cyzone.cn/capital/1403867.html,
武汉高科,3020503,,,7,https://data.cyzone.cn/capital/3020503.html,
财通资本,1403855,,,7,https://data.cyzone.cn/capital/1403855.html,
南桥资本,3017126,,,7,https://data.cyzone.cn/capital/3017126.html,
德辉资本,1399252,,,7,https://data.cyzone.cn/capital/1399252.html,
混沌投资,3014099,,,7,https://data.cyzone.cn/capital/3014099.html,
财信产业基金,3006733,,,7,https://data.cyzone.cn/capital/3006733.html,
和熙资本,3012535,,,7,https://data.cyzone.cn/capital/3012535.html,
致景投资,1393548,,,7,https://data.cyzone.cn/capital/1393548.html,
北辰资产,3006528,,,7,https://data.cyzone.cn/capital/3006528.html,
联创光电,1393710,,,7,https://data.cyzone.cn/capital/1393710.html,
德威资本,3536241,,,7,https://data.cyzone.cn/capital/3536241.html,
康成亨投资,1404730,,,7,https://data.cyzone.cn/capital/1404730.html,
海淀国投,1397951,,,7,https://data.cyzone.cn/capital/1397951.html,
双安资产,1399481,,,7,https://data.cyzone.cn/capital/1399481.html,
康美药业,1396108,,,7,https://data.cyzone.cn/capital/1396108.html,
华宝投资,3013231,,,7,https://data.cyzone.cn/capital/3013231.html,
蚂蚁天使,1134591,,,7,https://data.cyzone.cn/capital/1134591.html,
瞪羚投资基金,3009776,,,7,https://data.cyzone.cn/capital/3009776.html,
华医资本,1400881,,,7,https://data.cyzone.cn/capital/1400881.html,
厦门半导体投资集团,1409518,,,7,https://data.cyzone.cn/capital/1409518.html,
华叶投资,1401210,,,7,https://data.cyzone.cn/capital/1401210.html,
东源汇信,3010282,,,7,https://data.cyzone.cn/capital/3010282.html,
蔚蓝投资,3020323,,,7,https://data.cyzone.cn/capital/3020323.html,
建信财富,3014504,,,7,https://data.cyzone.cn/capital/3014504.html,
中投瑞石,1405143,,,7,https://data.cyzone.cn/capital/1405143.html,
中持股份,3167940,,,7,https://data.cyzone.cn/capital/3167940.html,
厚德创新谷,3222917,,,7,https://data.cyzone.cn/capital/3222917.html,
建元天华投资,1399593,,,7,https://data.cyzone.cn/capital/1399593.html,
胜利精密,1193281,,,7,https://data.cyzone.cn/capital/1193281.html,
双龙航软创投,3019384,,,7,https://data.cyzone.cn/capital/3019384.html,
蜂巢资本,3010695,,,7,https://data.cyzone.cn/capital/3010695.html,
西江产业投资,3020581,,,7,https://data.cyzone.cn/capital/3020581.html,
华侨城A,3236028,,,7,https://data.cyzone.cn/capital/3236028.html,
深圳华强,3260517,1404209.0,,7,https://data.cyzone.cn/capital/3260517.html,
深圳前海正时启迪投资咨询有限公司,1393684,,,7,https://data.cyzone.cn/capital/1393684.html,
汇鼎基石,3013901,,,7,https://data.cyzone.cn/capital/3013901.html,
鼎峰资本,1395564,,,7,https://data.cyzone.cn/capital/1395564.html,
同方创投,1400186,,,7,https://data.cyzone.cn/capital/1400186.html,
同心基金,3251556,,,7,https://data.cyzone.cn/capital/3251556.html,
汉景家族办公室,1397194,,,7,https://data.cyzone.cn/capital/1397194.html,
千贤资本,3017683,,,7,https://data.cyzone.cn/capital/3017683.html,
东山精密,1400534,,,7,https://data.cyzone.cn/capital/1400534.html,
中海软银,3008358,,,7,https://data.cyzone.cn/capital/3008358.html,
东方佳禾,3010086,,,7,https://data.cyzone.cn/capital/3010086.html,
吉磊创投,3014191,,,7,https://data.cyzone.cn/capital/3014191.html,
自贸区基金,1403737,,,7,https://data.cyzone.cn/capital/1403737.html,
融银资本,3018254,,,7,https://data.cyzone.cn/capital/3018254.html,
江苏华睿资本,3014594,,,7,https://data.cyzone.cn/capital/3014594.html,
东方星空投资,3010145,,,7,https://data.cyzone.cn/capital/3010145.html,
合春资本,3012372,,,7,https://data.cyzone.cn/capital/3012372.html,
上海兰璞投资管理合伙企业(普通合...,1394696,,,7,https://data.cyzone.cn/capital/1394696.html,
贵州文投,3011456,,,7,https://data.cyzone.cn/capital/3011456.html,
华强聚丰,3013456,,,7,https://data.cyzone.cn/capital/3013456.html,
磐晟资产,1401128,,,7,https://data.cyzone.cn/capital/1401128.html,
远望谷,1394478,,,7,https://data.cyzone.cn/capital/1394478.html,
湖南高科,3013169,,,7,https://data.cyzone.cn/capital/3013169.html,
国盛金控,3205342,,,7,https://data.cyzone.cn/capital/3205342.html,
湖南电广传媒,1393786,,,7,https://data.cyzone.cn/capital/1393786.html,
七弦资本,3017488,,,7,https://data.cyzone.cn/capital/3017488.html,
七熹投资,1401197,,,7,https://data.cyzone.cn/capital/1401197.html,
湖南国投,3027023,,,7,https://data.cyzone.cn/capital/3027023.html,
远创投资,1397169,,,7,https://data.cyzone.cn/capital/1397169.html,
赛曼基金,1394765,,,7,https://data.cyzone.cn/capital/1394765.html,
洪泰资本控股,3013080,,,7,https://data.cyzone.cn/capital/3013080.html,
齐心集团,1180620,,,7,https://data.cyzone.cn/capital/1180620.html,
万吨资产,1155818,,,7,https://data.cyzone.cn/capital/1155818.html,
国泰华鼎,3011686,,,7,https://data.cyzone.cn/capital/3011686.html,
力合清源,1393845,,,7,https://data.cyzone.cn/capital/1393845.html,
力合载物,3016179,,,7,https://data.cyzone.cn/capital/3016179.html,
seedvc,1399521,,,7,https://data.cyzone.cn/capital/1399521.html,
恒泰华盛资产,1402336,,,7,https://data.cyzone.cn/capital/1402336.html,
个人投资人,1402211,,,7,https://data.cyzone.cn/capital/1402211.html,
弘辉控股,3012799,,,7,https://data.cyzone.cn/capital/3012799.html,
滨江集团,3297552,,,7,https://data.cyzone.cn/capital/3297552.html,
塔人网络,3016370,,,7,https://data.cyzone.cn/capital/3016370.html,
遨问创投,1407638,,,7,https://data.cyzone.cn/capital/1407638.html,
浙华投资,1403666,,,7,https://data.cyzone.cn/capital/1403666.html,
红珊瑚创投,1404054,,,7,https://data.cyzone.cn/capital/1404054.html,
基业长盛投资,3014172,,,7,https://data.cyzone.cn/capital/3014172.html,
XVC,1395699,,,7,https://data.cyzone.cn/capital/1395699.html,
逍遥资本,1402004,,,7,https://data.cyzone.cn/capital/1402004.html,
工道创新,1404607,,,7,https://data.cyzone.cn/capital/1404607.html,
南天信息,3296181,,,7,https://data.cyzone.cn/capital/3296181.html,
地平线投资,3009807,,,7,https://data.cyzone.cn/capital/3009807.html,
土猫网,1182776,,,7,https://data.cyzone.cn/capital/1182776.html,
湘财证券,1137679,,,7,https://data.cyzone.cn/capital/1137679.html,
途牛旅游网,1131501,,,7,https://data.cyzone.cn/capital/1131501.html,
达武创投,1511469,,,7,https://data.cyzone.cn/capital/1511469.html,
中顺易资本,1406113,,,7,https://data.cyzone.cn/capital/1406113.html,
国厚资产,3255266,,,7,https://data.cyzone.cn/capital/3255266.html,
辉丰股份,3013878,,,7,https://data.cyzone.cn/capital/3013878.html,
国创投资,1402003,,,7,https://data.cyzone.cn/capital/1402003.html,
国元创投,3011802,,,7,https://data.cyzone.cn/capital/3011802.html,
趵朴投资,1400961,,,7,https://data.cyzone.cn/capital/1400961.html,
彬复资本,3536073,,,7,https://data.cyzone.cn/capital/3536073.html,
劲牌投资,3015043,,,7,https://data.cyzone.cn/capital/3015043.html,
国信基金,1154313,,,7,https://data.cyzone.cn/capital/1154313.html,
梦网集团,3248113,,,7,https://data.cyzone.cn/capital/3248113.html,
鹏德创投,1398503,,,7,https://data.cyzone.cn/capital/1398503.html,
国富基金,3011509,,,7,https://data.cyzone.cn/capital/3011509.html,
北京中长石基信息,1137110,,,7,https://data.cyzone.cn/capital/1137110.html,
罗牛山,3243298,,,7,https://data.cyzone.cn/capital/3243298.html,
